Date,INFY,MARUTI,RELIANCE,SUNPHARMA,TCS,BPCL
10-04-2017,476.700012,6268.850098,684.189575,667.75,1211.125,466.866669
11-04-2017,483.575012,6247.799805,679.731812,670.400024,1209.650024,473.600006
12-04-2017,484.424988,6154.5,670.643005,683.25,1196.625,478.200012
13-04-2017,465.700012,6077.950195,675.992249,692.75,1164.324951,487.399994
17-04-2017,462.450012,6115.549805,689.390259,677.049988,1157.425049,482.5
18-04-2017,461.325012,6137.149902,678.666931,665.150024,1154.400024,482.799988
19-04-2017,459.600006,6196.950195,677.973511,663.349976,1149.574951,481.933319
20-04-2017,463.649994,6273.5,678.344971,655.950012,1162.75,480.866669
21-04-2017,461.850006,6185.799805,694.665283,639.599976,1155.400024,477.200012
24-04-2017,463.274994,6318.350098,702.045288,642.849976,1164.050049,476.566681
25-04-2017,464.674988,6337.200195,709.673035,642.549988,1155.75,492.899994
26-04-2017,457.125,6406.299805,701.574768,642.799988,1155.175049,487.833344
27-04-2017,462.625,6374.049805,698.132385,637,1151.324951,490.666656
28-04-2017,459.475006,6524.850098,691.049561,641.950012,1136.574951,479.5
02-05-2017,461.299988,6705.5,678.840271,632.799988,1144.949951,493.233337
03-05-2017,467.149994,6644,678.617371,628.849976,1168.650024,490.799988
04-05-2017,468.825012,6639.799805,672.599426,631.5,1165.050049,487.666656
05-05-2017,465.75,6654.149902,657.888855,630.200012,1160.25,483.166656
08-05-2017,472.75,6630.549805,654.496033,637.150024,1171.224976,477.066681
09-05-2017,473.325012,6629.299805,658.929016,640.299988,1176.275024,480.933319
10-05-2017,471.825012,6737.75,673.169006,642.799988,1166.224976,485.5
11-05-2017,472.049988,6762.5,673.391907,648.450012,1174.724976,487.100006
12-05-2017,482.125,6730.200195,668.884644,655.099976,1180.324951,488.766663
15-05-2017,475.774994,6823.899902,665.739441,654.450012,1182.550049,485.233337
16-05-2017,477.5,6953.950195,671.782166,652.349976,1214.574951,488.866669
17-05-2017,476.399994,6958.200195,670.197205,650.900024,1227.675049,484.966675
18-05-2017,480.875,6831.049805,657.443115,653.950012,1268.099976,476.600006
19-05-2017,478.975006,6790.549805,653.233032,653.150024,1253.574951,468.299988
22-05-2017,480.725006,6701.700195,655.858093,640.150024,1265.675049,463.733337
23-05-2017,478.649994,6878.850098,646.645447,614.099976,1260.849976,466.366669
24-05-2017,477.399994,6869.649902,642.757324,603.5,1279.574951,474.600006
25-05-2017,491.649994,6985.700195,645.109985,591.549988,1312.300049,484.566681
26-05-2017,497.850006,7064.799805,662.371399,567.650024,1289.125,499.766663
29-05-2017,492.575012,7134.450195,672.079346,502.600006,1286.425049,503.233337
30-05-2017,498.100006,7147.5,673.292847,508,1275.550049,492.5
31-05-2017,488.524994,7211,664.05542,501.600006,1273.300049,495.100006
01-06-2017,485.700012,7146.600098,657.888855,507.450012,1276.800049,492.666656
02-06-2017,484.725006,7114.700195,656.155273,514.849976,1282.449951,483.200012
05-06-2017,479.375,7125.700195,658.433716,512.799988,1301.974976,485.700012
06-06-2017,489.674988,7112.100098,650.236389,504.299988,1348,483.700012
07-06-2017,480.649994,7205.700195,663.213379,511.549988,1307.625,478.200012
08-06-2017,478.225006,7249.5,659.597656,528.849976,1260.800049,471.233337
09-06-2017,474.299988,7464.850098,661.578918,524.700012,1253.5,469.166656
12-06-2017,481.924988,7373.649902,653.530212,532.549988,1243.599976,467.799988
13-06-2017,478.899994,7348.950195,651.00415,537.200012,1225.775024,466
14-06-2017,479.299988,7351.049805,672.376526,539.549988,1235.099976,461.333344
15-06-2017,476.049988,7312.299805,685.477356,544,1205.599976,446.933319
16-06-2017,470.125,7263.899902,687.879578,529.150024,1199.849976,449.200012
19-06-2017,464.924988,7249.25,698.008606,524.849976,1215.849976,444.766663
20-06-2017,471.774994,7207.25,699.544006,523.799988,1222.5,443.166656
21-06-2017,471.674988,7268.200195,704.32373,528,1203.150024,436.266663
22-06-2017,470.075012,7316.100098,709.598694,538.700012,1197.425049,427.866669
23-06-2017,471.625,7219.149902,711.183716,543.799988,1180.849976,420.5
27-06-2017,463.524994,7183.350098,711.827576,544.049988,1171.425049,408.033325
28-06-2017,462.350006,7225.049805,692.684021,545.450012,1175.025024,411.133331
29-06-2017,465.100006,7224.350098,689.811279,536.900024,1166.625,417.366669
30-06-2017,467.774994,7217.600098,683.520935,555.700012,1181.175049,426.266663
03-07-2017,475.950012,7354,684.040955,552,1186.800049,432.899994
04-07-2017,481.075012,7376.149902,704.29895,552.450012,1183.425049,438.133331
05-07-2017,475.450012,7377.649902,714.551758,550.650024,1178,441.399994
06-07-2017,473.5,7474.049805,714.502258,545.599976,1173.775024,440.033325
07-07-2017,467.700012,7432.799805,738.574036,549,1165.974976,442.633331
10-07-2017,478.524994,7430.450195,739.416077,563.700012,1217.474976,443.100006
11-07-2017,487.674988,7457,740.159058,563.799988,1237.900024,452.200012
12-07-2017,486.174988,7476.649902,748.455383,562.400024,1219.724976,455.799988
13-07-2017,488.524994,7567.549805,753.903748,569.299988,1223.199951,458.549988
14-07-2017,486.024994,7557.25,759.674072,572.549988,1198.724976,460.799988
17-07-2017,492.024994,7522.299805,768.589539,571.450012,1197.724976,467.450012
18-07-2017,492.799988,7549.350098,752.814087,578.25,1204.175049,468.600006
19-07-2017,489.924988,7561.5,759.277832,589.150024,1224.800049,469.850006
20-07-2017,484.725006,7490.950195,757.27179,582.049988,1222.349976,467.200012
21-07-2017,490.049988,7543,785.058411,575.950012,1245.599976,467.149994
24-07-2017,495.274994,7554.549805,800.041382,570.799988,1265.349976,466.200012
25-07-2017,496.924988,7504.850098,793.552917,565.900024,1285.75,466.899994
26-07-2017,497.024994,7565.25,803.756165,579.5,1278,471.399994
27-07-2017,485.524994,7599.600098,789.912415,572.099976,1240.849976,477.200012
28-07-2017,498.674988,7630.450195,789.739075,550.799988,1242.150024,475.600006
31-07-2017,505.600006,7750.049805,800.016663,531.650024,1245.900024,471.149994
01-08-2017,502.774994,7856.100098,794.271118,533.799988,1250.824951,485.600006
02-08-2017,496.674988,7795.5,806.950928,523.549988,1236.900024,486.299988
03-08-2017,492,7737.399902,817.302795,515.849976,1244.724976,490
04-08-2017,491.875,7770.299805,803.458984,506.399994,1261.400024,517.900024
07-08-2017,484.125,7838.649902,800.586243,505.549988,1251.724976,527.700012
08-08-2017,481.924988,7755.899902,793.751038,500.350006,1251.525024,505.049988
09-08-2017,484.674988,7661.600098,791.893616,474.350006,1256,495.950012
10-08-2017,490.625,7578.75,784.736511,460.799988,1255.724976,481.5
11-08-2017,493.850006,7457.399902,765.865356,450,1248.025024,484.299988
14-08-2017,490.725006,7608.450195,779.139526,471.799988,1234.699951,478.350006
16-08-2017,487.600006,7701.149902,775.697144,485.700012,1246.175049,483.950012
17-08-2017,510.424988,7582.450195,776.192444,488.25,1242.824951,493.700012
18-08-2017,461.625,7598.799805,780.303528,470.149994,1256.900024,503.299988
21-08-2017,436.700012,7501.899902,774.855164,460.549988,1264.400024,497.75
22-08-2017,437.700012,7496.100098,772.700562,470.450012,1248.775024,510.350006
23-08-2017,446.399994,7573.049805,783.59729,469.200012,1244.724976,509.700012
24-08-2017,456.075012,7612.850098,776.663025,483,1248.300049,508.200012
28-08-2017,470.5,7579,775.920044,493.200012,1243.650024,508
29-08-2017,463.725006,7521.5,758.881531,481.799988,1235.425049,504.100006
30-08-2017,463.325012,7557.450195,774.706543,484.25,1242.275024,520.950012
31-08-2017,457.475006,7700.299805,789.763855,481.149994,1248.175049,529
01-09-2017,459.975006,7812.299805,797.490601,486.200012,1228.224976,537.400024
04-09-2017,450.100006,7821.5,799.100342,500.700012,1228.099976,531.150024
05-09-2017,450.950012,7817.200195,808.634949,491.850006,1242.175049,539.25
06-09-2017,447.799988,7846.649902,814.974854,474.25,1226.599976,534.900024
07-09-2017,447.875,7919.200195,810.41803,480.450012,1230.050049,524.099976
08-09-2017,442.149994,7970.75,809.229309,471.350006,1235.300049,513.349976
11-09-2017,439.350006,8142.399902,810.21991,467.450012,1227.224976,512.25
12-09-2017,442.024994,8154.5,816.015015,483.399994,1244.224976,533.849976
13-09-2017,441.875,8122.600098,841.027893,503.350006,1244.599976,500.200012
14-09-2017,446.200012,8070.25,835.92627,524.650024,1243.474976,500.5
15-09-2017,454.125,8099.75,833.895508,524.299988,1253.025024,497.25
18-09-2017,454.549988,8157.850098,837.610291,521.049988,1249.525024,497.950012
19-09-2017,456.125,8131.700195,830.725525,515.799988,1249.125,506.899994
20-09-2017,456.350006,8120.149902,839.195251,505.5,1246.775024,494.299988
21-09-2017,454.774994,8144.950195,833.449707,519.650024,1262.449951,496.149994
22-09-2017,449.149994,8068.200195,809.724609,513.849976,1251.800049,492
25-09-2017,447.674988,7964.950195,813.835632,505.950012,1255.375,487.149994
26-09-2017,452.950012,7889.899902,812.399292,507.600006,1237.324951,469.25
27-09-2017,449.899994,7739.950195,791.645996,494.700012,1247.5,465.600006
28-09-2017,448,7897.350098,779.065247,499.200012,1238.224976,462.850006
29-09-2017,449.950012,7978.200195,773.567383,503.25,1217.974976,471.299988
03-10-2017,451.774994,7888.299805,790.853516,502.649994,1224.224976,478.850006
04-10-2017,449.799988,7847.200195,811.161011,517.900024,1221.150024,486.149994
05-10-2017,451.524994,7831.049805,816.411255,513.799988,1214.800049,480.100006
06-10-2017,460.075012,7903.200195,829.190125,530.200012,1223.324951,489.600006
09-10-2017,461.950012,7896.700195,822.85022,531.400024,1227.050049,481.25
10-10-2017,467.725006,7893.700195,835.282349,527.200012,1229.625,482.299988
11-10-2017,465.350006,7825.149902,832.260986,526.049988,1250.175049,489.350006
12-10-2017,463.649994,7904.25,864.554871,539.549988,1274.099976,491.600006
13-10-2017,465.049988,7874.149902,868.220154,534.700012,1279.300049,488.700012
16-10-2017,469.5,7842,868.566833,547.950012,1292.199951,498.399994
17-10-2017,465.25,7838.899902,866.139832,547.200012,1297.275024,512.75
18-10-2017,462.174988,7784.049805,905.912842,540.200012,1293.300049,513.599976
19-10-2017,463.475006,7731.100098,901.356018,535.75,1291.949951,508.149994
23-10-2017,469.75,7818.5,930.925781,540.400024,1293.949951,511.299988
24-10-2017,463.25,7875,925.477417,534.549988,1289.199951,509.649994
25-10-2017,467.649994,7870.200195,931.074341,523.25,1279.949951,509.799988
26-10-2017,473.674988,8068.049805,938.503906,530.150024,1269.425049,536.450012
27-10-2017,473.174988,8114.450195,921.118713,549.900024,1292.150024,527.950012
30-10-2017,472.049988,8195.25,933.649902,553.099976,1308.099976,536.25
31-10-2017,460.924988,8211.25,932.015442,552.900024,1312,541.599976
01-11-2017,463.524994,8238.400391,943.605591,548.700012,1301.425049,539.799988
02-11-2017,461.450012,8225.799805,937.711426,563.450012,1313.074951,542.849976
03-11-2017,463.325012,8219.400391,936.423645,551.25,1310.050049,533.099976
06-11-2017,464.350006,8310.200195,923.743835,541.200012,1332.775024,524.200012
07-11-2017,477.75,8220.299805,898.186096,527.599976,1355.025024,521.400024
08-11-2017,476.149994,8232,879.463562,537.799988,1367.5,520.200012
09-11-2017,477.25,8204.799805,892.044312,533.900024,1368.199951,522.150024
10-11-2017,481.024994,8183.5,875.550659,527.849976,1354.375,512.099976
13-11-2017,475.975006,8109.200195,867.031433,532.549988,1379.474976,500.600006
14-11-2017,474.549988,8122.950195,878.373901,526.049988,1357.300049,493.049988
15-11-2017,475.899994,8127.25,875.402039,504.649994,1352.650024,504.700012
16-11-2017,494.200012,8163.700195,895.362854,508.549988,1373.324951,499.350006
17-11-2017,485.475006,8348.349609,903.33728,517.099976,1353.650024,504
20-11-2017,480.274994,8425.650391,912.203247,517.150024,1351.724976,504.450012
21-11-2017,483.125,8424.799805,923.793335,538.049988,1336.474976,511.5
22-11-2017,483.149994,8513.150391,922.010254,535.25,1340.324951,507.700012
23-11-2017,495.625,8463.400391,938.107666,544.75,1340.625,505.149994
24-11-2017,504.774994,8487.950195,942.169189,549.5,1344.025024,511
27-11-2017,499.375,8508.599609,942.416809,551.549988,1342.925049,508.450012
28-11-2017,492.350006,8624.150391,934.491943,543.150024,1342.650024,507.600006
29-11-2017,491.350006,8671.349609,937.117065,547.099976,1329.074951,507.799988
30-11-2017,488.049988,8599.099609,912.896667,539.950012,1318.5,503.850006
01-12-2017,479.399994,8609,901.554138,525.950012,1314.974976,496.399994
04-12-2017,492.674988,8500.799805,893.133972,520.75,1316.175049,496.200012
05-12-2017,492.174988,8500.400391,905.120361,523.150024,1317.775024,500.899994
06-12-2017,495.149994,8612.400391,917.948792,511.350006,1316.650024,490.950012
07-12-2017,499.899994,8882.400391,922.802734,510.350006,1308.625,499.100006
08-12-2017,500.924988,9042.25,912.351807,521.849976,1300.75,514.450012
11-12-2017,502.649994,9133.799805,907.547363,529.599976,1330.550049,514.200012
12-12-2017,505.25,9131.349609,907.002502,520.849976,1306.074951,498.950012
13-12-2017,501.875,9120.650391,906.061462,516.849976,1314.199951,506.299988
14-12-2017,506.549988,9112.75,912.847107,514.400024,1278.900024,513.549988
15-12-2017,511.450012,9165.900391,911.113525,518.349976,1272.800049,523.049988
18-12-2017,508.299988,9309.099609,912.351807,529.799988,1290.25,526.400024
19-12-2017,501.975006,9801.5,917.25531,527.5,1287.650024,533.049988
20-12-2017,507.924988,9733.900391,909.528564,527.25,1294.474976,532.049988
21-12-2017,511.024994,9631.049805,904.37738,528.200012,1297.849976,535.099976
22-12-2017,519.674988,9700,911.757446,530.950012,1323.375,535.150024
26-12-2017,517.799988,9679,921.069214,541.299988,1324.724976,538.900024
27-12-2017,517.125,9644.099609,915.075989,576.299988,1309.949951,533.400024
28-12-2017,516.625,9629.200195,915.52179,568.400024,1313.474976,526.200012
29-12-2017,521.025024,9729.549805,912.401367,571.150024,1350.599976,517.700012
01-01-2018,516.775024,9651.900391,901.207458,574.049988,1322.800049,508.600006
02-01-2018,514.849976,9554.049805,902.594299,572.150024,1315.599976,499.799988
03-01-2018,510.649994,9416.599609,906.210022,569.049988,1319.324951,494.899994
04-01-2018,507.700012,9386.25,911.658386,581.200012,1328.550049,491.5
05-01-2018,506,9433.849609,914.580688,578.75,1344.599976,487.700012
08-01-2018,518.025024,9448.950195,919.830933,591.599976,1357.199951,497.200012
09-01-2018,520.674988,9383.549805,932.114502,586.5,1354.5,496.100006
10-01-2018,526.125,9375.849609,933.501343,585.099976,1403.300049,494.299988
11-01-2018,537.900024,9339.799805,928.944519,587.950012,1395.25,492.399994
12-01-2018,539.224976,9459.150391,940.088867,583.450012,1388.175049,489.899994
15-01-2018,540.575012,9358.450195,940.237488,576.450012,1373.050049,487.200012
16-01-2018,561.424988,9322.049805,914.283508,577.700012,1425.425049,479.450012
17-01-2018,576.049988,9313.900391,915.81897,583.75,1444.474976,479.850006
18-01-2018,576.349976,9368.700195,911.064026,576.700012,1459.099976,470.25
19-01-2018,571.724976,9323.950195,922.555115,572.099976,1479.650024,477.299988
22-01-2018,575,9310.099609,962.377625,576.150024,1558.199951,469.149994
23-01-2018,588.549988,9393.400391,974.017273,579.349976,1551,481.149994
24-01-2018,592.900024,9434.950195,957.276001,586.549988,1587.300049,480.5
25-01-2018,587.700012,9278.200195,956.8302,579.849976,1560.525024,480.649994
29-01-2018,591.450012,9630.700195,955.443359,587.950012,1599.425049,469.799988
30-01-2018,585.325012,9571.549805,941.475769,591.950012,1576.425049,485.600006
31-01-2018,575.125,9509.700195,952.273376,579.900024,1556.175049,492.299988
01-02-2018,572.299988,9401.849609,934.987244,554.299988,1569.300049,490.350006
02-02-2018,571.625,8990.599609,895.858154,551.200012,1576.824951,477.149994
05-02-2018,569.099976,9080.599609,893.678833,557.450012,1551.599976,475.950012
06-02-2018,553.875,8984.599609,883.723206,551.799988,1498.625,467.200012
07-02-2018,554.525024,8921.799805,886.001587,549.5,1477.525024,476.25
08-02-2018,567.125,9030.700195,896.056274,584.099976,1487.099976,478.200012
09-02-2018,554.575012,8936.099609,889.419189,582.700012,1485.849976,475.399994
12-02-2018,551.400024,9117.849609,906.903442,589.150024,1483.650024,467.549988
14-02-2018,548.875,9001.599609,924.883057,574.799988,1455.900024,460.100006
15-02-2018,557.224976,9020.25,926.864258,575.75,1462.925049,475.049988
16-02-2018,564.025024,8836.950195,912.648987,575.25,1466.525024,465.700012
19-02-2018,565.875,8724.849609,918.295471,561.400024,1461.800049,456.850006
20-02-2018,568.474976,8722.650391,912.450867,559.5,1472.375,453.049988
21-02-2018,573.700012,8782.75,920.623413,525.75,1521.150024,447.549988
22-02-2018,580.375,8634.049805,915.670349,541.450012,1525.099976,427.450012
23-02-2018,577.825012,8698.799805,925.477417,569.650024,1537.900024,429.899994
26-02-2018,569.299988,9005.349609,929.88562,555.950012,1515.849976,433
27-02-2018,575.099976,8891.200195,941.574829,544.799988,1521.175049,426.950012
28-02-2018,586.299988,8850.950195,945.586792,535.349976,1517.525024,429.549988
01-03-2018,580.375,8873.450195,939.494507,535.400024,1518.849976,441.899994
05-03-2018,577.950012,8795.099609,915.422729,548.549988,1552.925049,434.299988
06-03-2018,575.674988,8616.5,902.297119,531.75,1521.400024,445.200012
07-03-2018,572.049988,8679.099609,881.395264,524.849976,1513.724976,443.399994
08-03-2018,578.325012,8729.349609,902.891479,514.599976,1501.974976,442.200012
09-03-2018,581.700012,8660.599609,904.526001,506.799988,1517.050049,439.399994
12-03-2018,592.875,8810.299805,921.564514,512.650024,1526.074951,446.75
13-03-2018,591.900024,8756.049805,923.099915,523.299988,1443.400024,466.649994
14-03-2018,590.400024,8846.299805,920.326233,520.099976,1443.449951,462.799988
15-03-2018,591.25,8837.549805,903.23822,516.450012,1434.849976,462.049988
16-03-2018,585.950012,8676.549805,891.598511,503.049988,1412.849976,447.549988
19-03-2018,573.375,8773.5,887.091248,497.649994,1415.5,430.75
20-03-2018,582.275024,8802.400391,881.444763,508.75,1432.425049,424.899994
21-03-2018,583.75,8874.650391,888.478088,504.5,1428.375,430.649994
22-03-2018,580.650024,8696.549805,899.622498,508.399994,1415.675049,414.700012
23-03-2018,583.799988,8607.25,885.506287,502.399994,1409.074951,413.450012
26-03-2018,577.625,8765.299805,892.638672,503.200012,1408.5,419.549988
27-03-2018,577,8852.299805,891.350891,505.100006,1423.849976,420.75
28-03-2018,565.900024,8861.099609,874.411438,495.100006,1424.574951,427.450012
02-04-2018,568.575012,9008.200195,884.565186,507.850006,1454.824951,423.399994
03-04-2018,570.224976,9026.450195,891.10321,510,1455.625,426.25
04-04-2018,562.099976,9013.5,886.496887,502.25,1455.449951,414.950012
05-04-2018,573.775024,9132.599609,899.671997,507.549988,1478.974976,422.450012
06-04-2018,563.5,9206.200195,902.44574,512.599976,1475.150024,433.950012
09-04-2018,555.625,9292.650391,907.398743,510.850006,1461.949951,450.350006
10-04-2018,556.700012,9273.450195,908.438904,508.25,1468.800049,451.149994
11-04-2018,562.125,9302.5,922.109314,521.450012,1507.074951,417.299988
12-04-2018,581.299988,9204.450195,919.979492,515.900024,1569.625,418.649994
13-04-2018,585.724976,9123.950195,930.03418,513,1576.650024,405.399994
16-04-2018,566.599976,9232,928.251099,519.400024,1593.824951,408.200012
17-04-2018,562.599976,9160.349609,935.383484,512.150024,1583.300049,410.649994
18-04-2018,562.974976,9121.5,929.1922,512,1579.550049,405.200012
19-04-2018,566.424988,9077.650391,933.451782,509.200012,1595.574951,376.549988
20-04-2018,589.224976,9025,919.187012,505.299988,1701.224976,371.399994
23-04-2018,593.849976,9064.849609,927.210938,514.25,1704.324951,381.350006
24-04-2018,577.25,9064.650391,960.941223,517.799988,1692.824951,383.700012
25-04-2018,580.174988,8934.599609,961.387024,514.049988,1735.125,385.799988
26-04-2018,588.224976,8946.450195,966.191467,512.599976,1769.625,385.5
27-04-2018,592.599976,8783.349609,986.944763,524.150024,1725.974976,390.149994
30-04-2018,599.75,8814.950195,954.254639,528.400024,1766.050049,387.350006
02-05-2018,598.525024,8744.5,963.566345,515.200012,1749.875,380.950012
03-05-2018,591.275024,8755.950195,952.570557,536,1740.925049,377.700012
04-05-2018,586.549988,8678.200195,944.992432,517.950012,1740.375,380.200012
07-05-2018,591.5,8743.700195,961.882324,513.700012,1710.474976,385.799988
08-05-2018,582.775024,8775.200195,958.018921,511.450012,1720.599976,392.600006
09-05-2018,585.349976,8718.349609,967.528809,506.149994,1744.650024,385.450012
10-05-2018,584,8704.950195,971.937012,497.200012,1725.625,390.200012
11-05-2018,590.375,8750.299805,979.960938,472.049988,1728.474976,399.299988
14-05-2018,594.650024,8707,977.335815,473.799988,1716.775024,404.200012
15-05-2018,597.275024,8726.599609,969.75769,468.649994,1741.199951,405.799988
16-05-2018,594.974976,8695.599609,947.171753,471.700012,1746.949951,398.350006
17-05-2018,591.450012,8697.5,936.473145,479.850006,1745.900024,390.600006
18-05-2018,591.599976,8510.950195,925.081177,464.899994,1751.025024,386.350006
21-05-2018,589.75,8428.5,922.604614,443.75,1778.375,393.850006
22-05-2018,596.924988,8560.650391,918.047852,453,1754.449951,397.600006
23-05-2018,592.450012,8497.400391,903.68396,452.25,1747.550049,373.950012
24-05-2018,610.5,8410.75,907.250183,462.850006,1801.849976,371.350006
25-05-2018,614.150024,8548.150391,912.153687,466.450012,1792.900024,380.549988
28-05-2018,607.200012,8709.299805,911.757446,499.700012,1751.025024,402
29-05-2018,608.349976,8714.900391,908.835144,499.5,1761.75,405.350006
30-05-2018,605.849976,8588.200195,907.497803,494.549988,1757.050049,400.25
31-05-2018,615.900024,8537.200195,912.698547,480.350006,1741.050049,403.950012
01-06-2018,610.400024,8808.849609,921.812134,484.350006,1732.449951,409.25
04-06-2018,619.700012,8749.849609,932.015442,478.600006,1744.25,408.5
05-06-2018,610.424988,8810.400391,938.751587,473.5,1721.599976,405.350006
06-06-2018,618.724976,8842.349609,945.438171,489.850006,1725.75,410
07-06-2018,626.224976,8911.25,962.229004,488.75,1735.550049,416.049988
08-06-2018,630.025024,8932.450195,975.106934,528.25,1747.099976,409.850006
11-06-2018,631.200012,9022.650391,973.422913,535.700012,1749.699951,414.399994
12-06-2018,629.25,9016.75,987.786743,540.450012,1781,415.100006
13-06-2018,637.400024,8967.349609,993.086548,546.299988,1824.099976,419.899994
14-06-2018,619.849976,8958,998.485352,559.25,1787.550049,416.350006
15-06-2018,640.625,8951.599609,1004.676697,571.299988,1840.050049,412.25
18-06-2018,633.700012,8973.450195,1006.013977,570.099976,1829,423.100006
19-06-2018,620.799988,8862.599609,986.697083,559.950012,1824.5,413.600006
20-06-2018,621.575012,8948.299805,1009.67926,564.099976,1822.449951,410.700012
21-06-2018,623.275024,8863.049805,1022.26001,554.5,1819.349976,421.950012
22-06-2018,623.924988,8874.900391,1002.992615,577.25,1809.800049,426.350006
25-06-2018,636.224976,8793,995.01825,571.799988,1819.25,412
26-06-2018,638.924988,8931.349609,969.75769,572.950012,1852,415.25
27-06-2018,635,8898.299805,956.780701,576.900024,1858,382.799988
28-06-2018,644.799988,8771.299805,936.076904,567.299988,1842.699951,366.950012
29-06-2018,653.599976,8825.599609,963.318726,564,1847.75,373.299988
02-07-2018,667.349976,8821.049805,951.579956,563.150024,1851.349976,369.200012
03-07-2018,676.875,8975.150391,962.179504,573.599976,1874.050049,373.899994
04-07-2018,672.599976,9220.799805,980.802979,579.299988,1866.150024,367.850006
05-07-2018,642,9347.049805,955.443359,566.950012,1880.300049,371.549988
06-07-2018,642.125,9317.5,968.370789,558.099976,1912.949951,374.549988
09-07-2018,649.424988,9374.900391,987.737244,568.799988,1883,376.299988
10-07-2018,650.700012,9531,1016.068665,563.950012,1875.099976,375.25
11-07-2018,660.224976,9384.700195,1029.045654,560.75,1979.900024,366.5
12-07-2018,647.174988,9347,1072.186768,564.450012,1971.349976,377.350006
13-07-2018,658.700012,9431.049805,1089.4729,559.75,1981.099976,386.649994
16-07-2018,666.424988,9385.299805,1066.094482,533.950012,1989.199951,382.200012
17-07-2018,663.950012,9445.400391,1082.092896,548.650024,2002.150024,392.649994
18-07-2018,661.275024,9366.799805,1082.291016,549.900024,2000.25,402.350006
19-07-2018,658.349976,9389.099609,1094.475464,544.950012,1981.400024,398.299988
20-07-2018,674.049988,9398.950195,1118.052002,560.099976,1996.599976,388.850006
23-07-2018,677.974976,9701,1109.780396,561.75,2005.650024,389.700012
24-07-2018,688.575012,9832.450195,1100.518188,562.700012,1999,396.950012
25-07-2018,691.875,9758.950195,1104.678711,558.150024,1981.5,395.649994
26-07-2018,686.625,9396.25,1100.220947,555.400024,1964.699951,388.899994
27-07-2018,686.724976,9310.400391,1119.240723,557.049988,1943.75,397.200012
30-07-2018,675.5,9381.900391,1140.588379,562.700012,1944.599976,395.75
31-07-2018,682.549988,9520.549805,1174.863525,568.5,1940.199951,389.75
01-08-2018,677.025024,9341.599609,1181.153809,574.650024,1976.5,396
02-08-2018,676.825012,9142.400391,1157.37915,580.400024,1948.400024,401.799988
03-08-2018,682.049988,9187,1165.898438,585.849976,1979.449951,400.950012
06-08-2018,680.325012,9286.400391,1181.401489,576.150024,1975.550049,401
07-08-2018,683.974976,9411.5,1173.080322,569.700012,1967.349976,394.100006
08-08-2018,681.375,9207.400391,1206.265747,574,1974,387.299988
09-08-2018,689.974976,9146.049805,1206.513428,571.450012,1974.349976,388.950012
10-08-2018,692.724976,9148.25,1192.892578,554,1993.099976,401.600006
13-08-2018,704.375,9080.849609,1176.547485,563.900024,2000.150024,379.700012
14-08-2018,704.150024,9132.599609,1199.232422,601.799988,2003.550049,376.649994
16-08-2018,714.775024,9200.549805,1189.524536,619.700012,2008.5,378.299988
17-08-2018,715.174988,9152.099609,1192.446777,623.5,2012.75,377.600006
20-08-2018,692.125,9074.349609,1223.304321,626.349976,2009.949951,375.950012
21-08-2018,691.974976,9113.299805,1235.48877,635.400024,2017.650024,368.75
23-08-2018,698.700012,9223.299805,1257.529907,639.650024,2035.099976,357.75
24-08-2018,689.150024,9163.799805,1265.504272,629.799988,2043,356.950012
27-08-2018,707.700012,9245.25,1279.372803,621.799988,2050.899902,361.549988
28-08-2018,712.349976,9427.950195,1306.614624,621.200012,2069.199951,358.549988
29-08-2018,705.049988,9368.099609,1282.047485,621.25,2072,361.700012
30-08-2018,708.099976,9205.799805,1262.48291,639.950012,2082.399902,363.350006
31-08-2018,720.549988,9096.400391,1229.990967,652.849976,2078.399902,362.100006
03-09-2018,717.125,8902.150391,1217.608276,656.200012,2052.899902,360.100006
04-09-2018,737.150024,8868.5,1230.288086,655.349976,2098.899902,351.299988
05-09-2018,729.900024,8896.099609,1215.478516,663.75,2079.25,349.100006
06-09-2018,727.150024,8759.849609,1249.55542,677.400024,2075.300049,353.600006
07-09-2018,732.799988,8719.200195,1266.593994,664.25,2079.850098,356.950012
10-09-2018,730.849976,8639.400391,1244.057617,638,2080.75,344.100006
11-09-2018,734.299988,8517.049805,1226.078003,630.400024,2046.25,338.049988
12-09-2018,742.900024,8493.950195,1240.739014,649.900024,2043.949951,334.149994
14-09-2018,733.700012,8626.700195,1241.382935,665.25,2065.399902,354.5
17-09-2018,725.950012,8537.799805,1214.388794,646.200012,2074.149902,364
18-09-2018,719.099976,8399.150391,1205.720947,642.5,2070.75,355.100006
19-09-2018,719.75,8210.349609,1199.381104,648.849976,2077.899902,365.049988
21-09-2018,705.299988,8040.149902,1206.067627,634.900024,2103.149902,376.5
24-09-2018,718.25,7793.049805,1220.481079,624,2198.449951,367.399994
25-09-2018,726.200012,7999.450195,1219.044678,641.099976,2183.199951,364.200012
26-09-2018,717.849976,7842.549805,1239.649414,639.849976,2142.149902,368.649994
27-09-2018,724.799988,7553.049805,1241.977295,631.25,2188.850098,372.200012
28-09-2018,730.049988,7347.950195,1246.137817,623.25,2183.699951,374.149994
01-10-2018,746.650024,7463.950195,1220.134399,634.700012,2255.550049,368.350006
03-10-2018,728.5,7246,1193.78418,620.849976,2162.850098,377.850006
